eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,401.52,1499,5.287758e-07,0.0,0.022457248,2.0372972e-06,2845.7295,-3.2186508178710938e-06,790,1617920,1337.4301600480103,1617920
61.0,406.39,1482,8.693601e-06,0.0,0.023509895,-4.0481624e-05,2849.6335,2.4437904357910156e-06,800,1638400,1351.1622057470086,1638400
61.0,412.2725,1493,7.257731e-08,0.0,0.018742474,-2.854853e-06,2797.7417,-9.5367431640625e-07,810,1658880,1364.8412192789983,1658880
61.0,405.1125,1492,1.7566775e-07,0.0,0.018440679,-1.9011786e-06,2879.5637,-1.430511474609375e-06,820,1679360,1378.5558830990049,1679360
61.0,406.355,1491,3.1430625e-06,0.0,0.032489303,-5.1620096e-05,2716.122,1.0728836059570312e-06,830,1699840,1392.235941855004,1699840
61.0,398.2875,1491,6.300942e-07,0.0,0.024551576,-3.3304677e-06,2928.0164,-3.0994415283203125e-06,840,1720320,1405.9797849160095,1720320
61.0,400.8375,1498,3.1721805e-07,0.0,0.022922523,-1.716394e-05,3101.8955,-2.384185791015625e-06,850,1740800,1419.7240244770073,1740800
61.0,398.615,1491,1.3194786e-07,0.0,0.013435602,-5.9001904e-06,2995.0623,-4.291534423828125e-06,860,1761280,1433.5046645749972,1761280
61.0,406.3875,1498,1.02697165e-07,0.0,0.013507817,-3.4862023e-06,2925.5566,-4.0531158447265625e-06,870,1781760,1447.3235070369992,1781760
61.0,402.76,1470,8.834405e-07,0.0,0.01784316,-3.8641156e-06,2864.7778,-9.5367431640625e-07,880,1802240,1461.1554673280043,1802240
61.0,399.25,1498,9.653875e-09,0.0,0.012573242,1.316861e-06,2704.8516,-2.86102294921875e-06,890,1822720,1474.858032019998,1822720
61.0,406.4175,1501,3.0321999e-06,0.0,0.012329166,-6.122806e-05,2997.2556,-2.86102294921875e-06,900,1843200,1488.5646837380045,1843200
61.0,403.005,1489,4.9147106e-06,0.0,0.01638624,-8.9145076e-05,2909.4854,-2.5033950805664062e-06,910,1863680,1502.2807779190043,1863680
61.0,400.4475,1499,4.4854455e-06,0.0,0.011138055,-0.00015506186,2955.7441,-2.5033950805664062e-06,920,1884160,1515.9923248950072,1884160
