eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
60.63,204.835,2719,0.00010025181,0.0,1.481032,-0.00010686493,1112.2697,0.039268314838409424,390,798720,317.83678501600025,798720
61.0,172.57,2522,0.00074304367,0.0009765625,1.4939698,-0.00091162964,813.29535,0.08253723382949829,400,819200,325.858296075,819200
61.0,181.045,2580,0.00088677043,0.00061035156,1.4908074,-0.0003287858,982.1764,0.06321936845779419,410,839680,334.0353739330003,839680
61.0,187.585,2479,0.0005966569,0.0,1.4952246,-0.00029664178,908.24976,0.07142233848571777,420,860160,342.2242209420001,860160
61.0,195.6,2686,0.0001422234,0.0,1.4978353,-0.00015492004,1097.1277,0.06312775611877441,430,880640,350.2229644730005,880640
61.0,189.605,2599,0.0009483514,0.0021972656,1.4971007,-0.0010475875,928.1509,0.07379519939422607,440,901120,358.0379549979998,901120
61.0,198.61,2609,0.00021633148,0.0,1.5010977,0.00027354472,1145.5331,0.0718909502029419,450,921600,366.3653447030001,921600
61.0,205.8,2548,1.0846776e-05,0.0,1.4953153,-1.6071863e-06,1135.4974,0.06303924322128296,460,942080,374.6206729080004,942080
61.0,198.21,2625,0.00015265684,0.0,1.4991453,-0.00037355698,1069.2089,0.06537115573883057,470,962560,382.6522896840006,962560
61.0,224.015,2453,1.5114313e-05,0.0,1.4957082,-1.0287622e-06,1198.4152,0.06342536211013794,480,983040,390.7838336550003,983040
61.0,201.25,2622,5.5069424e-05,0.0,1.4933288,-7.783307e-05,1064.3954,0.04698669910430908,490,1003520,398.96376456300004,1003520
61.0,202.83,2499,0.0006473695,0.0010986328,1.4897166,-0.0008085709,1107.0103,0.048976898193359375,500,1024000,407.0937777680001,1024000
61.0,206.65,2410,0.001280342,0.0053710938,1.490266,-0.0012102766,1116.8313,0.08630609512329102,510,1044480,415.32230813499973,1044480
61.0,203.935,2443,0.00015988968,0.0,1.4836441,-0.00028276845,1099.2062,0.07171189785003662,520,1064960,423.3659137229997,1064960
61.0,220.075,2561,0.0003497976,0.0,1.496178,-0.00034571224,1254.7748,0.04353916645050049,530,1085440,431.4344825899998,1085440
61.0,212.25,2463,4.5183617e-05,0.0,1.4826728,0.00012895098,1248.2976,0.05426889657974243,540,1105920,439.4633193810005,1105920
61.0,210.27,2383,6.133176e-05,0.0,1.4765359,-0.00023961527,1037.4012,0.056983232498168945,550,1126400,447.6987697530003,1126400
61.0,200.095,2631,0.00010972716,0.0,1.4759684,1.6656151e-05,997.6282,0.06138503551483154,560,1146880,455.8497984229998,1146880
61.0,212.045,2596,0.00045581075,0.00012207031,1.4661165,-0.00053623156,1078.3884,0.055566251277923584,570,1167360,463.87219698100034,1167360
61.0,216.06,2511,0.0024467085,0.017944336,1.4658533,-0.0018610334,1153.8821,0.06645840406417847,580,1187840,471.9581590630005,1187840
61.0,214.89,2503,0.00023252392,0.0,1.4662259,-0.00055705145,1176.8385,0.04146301746368408,590,1208320,480.21009446900007,1208320
61.0,214.025,2454,0.00017314963,0.0,1.4583223,-0.00027689713,1186.3553,0.050934672355651855,600,1228800,488.5263979480005,1228800
61.0,231.09,2739,0.00024219502,0.0,1.4452727,3.3511533e-05,1308.7041,0.057426512241363525,610,1249280,496.4778872910001,1249280
61.0,234.17,2457,0.00044093654,0.0,1.4401163,-0.0001600353,1460.2136,0.040364980697631836,620,1269760,504.73546744099986,1269760
61.0,234.115,2430,0.0003173057,0.0,1.434318,-1.7900107e-05,1407.2699,0.05164384841918945,630,1290240,512.963511471,1290240
61.0,236.11,2620,0.0001468119,0.0,1.420075,0.00032681532,1585.477,0.052771031856536865,640,1310720,521.1262698600003,1310720
61.0,220.705,2726,0.0011122713,0.0030517578,1.4118752,-0.00096148136,1326.4325,0.03746163845062256,650,1331200,529.2663411450003,1331200
61.0,231.62,2433,0.002953777,0.02355957,1.4145807,-0.0023948797,1371.5226,0.04389917850494385,660,1351680,537.2991642289999,1351680
61.0,222.015,2457,0.00089942594,0.0025634766,1.4193683,-0.00077207683,1338.9349,0.06091272830963135,670,1372160,545.3960462040004,1372160
61.0,223.27,2550,0.0033319758,0.03112793,1.4179467,-0.0013380398,1244.4637,0.05411112308502197,680,1392640,553.2509523979998,1392640
61.0,222.305,2709,0.00010861445,0.0,1.4078896,7.9413716e-05,1309.019,0.06079059839248657,690,1413120,561.4083474560002,1413120
61.0,235.135,2399,0.000612328,0.0,1.4121586,-7.767632e-05,1360.539,0.05429506301879883,700,1433600,569.4662572739999,1433600
61.0,241.305,2474,0.00086359994,0.0015869141,1.4042722,-0.00082713,1540.143,0.047559916973114014,710,1454080,577.6507999530004,1454080
61.0,232.355,2694,0.0012606848,0.003540039,1.4003658,-0.001512183,1368.138,0.04012960195541382,720,1474560,585.7611007400001,1474560
61.0,233.985,2501,0.00022397864,0.0,1.3949466,-3.6240905e-05,1429.9117,0.034577250480651855,730,1495040,594.0124218170004,1495040
61.0,233.025,2458,0.0003514975,0.0,1.394059,-7.1182905e-05,1467.3514,0.05024164915084839,740,1515520,602.1207608530003,1515520
61.0,241.42,2486,0.0015660741,0.004760742,1.3953618,-0.0010367052,1495.0796,0.04396766424179077,750,1536000,610.2182795890003,1536000
61.0,225.345,2503,0.00017179946,0.0,1.3870033,-0.00029989344,1346.4722,0.05594247579574585,760,1556480,618.5015088230002,1556480
61.0,242.46,2410,0.0010981112,0.00061035156,1.3804588,-0.00049835513,1436.5702,0.03656536340713501,770,1576960,626.7147593280006,1576960
61.0,241.84,2644,0.0010013572,0.0025634766,1.3803438,-0.00087658456,1441.9126,0.0413934588432312,780,1597440,634.8978334880003,1597440
61.0,238.15,2486,0.0004187865,0.0,1.3740833,-0.00084550056,1613.9419,0.03352832794189453,790,1617920,643.0156169319998,1617920
61.0,251.3,2493,0.00027807642,0.00012207031,1.3666543,-0.00033308013,1488.2812,0.021369755268096924,800,1638400,651.123098737,1638400
61.0,229.275,2668,0.00014761573,0.0,1.3623009,-2.454489e-05,1434.5312,0.04131209850311279,810,1658880,659.0354497429998,1658880
61.0,232.89,2184,0.003172703,0.034301758,1.3603202,-0.0024819428,1520.2955,0.025210857391357422,820,1679360,667.4854328000001,1679360
61.0,241.835,2634,0.001452494,0.00390625,1.3591348,-0.00077683484,1526.9606,0.022325992584228516,830,1699840,675.911990652,1699840
61.0,232.32,2578,3.8082762e-05,0.0,1.3546826,-0.0001783724,1381.5652,0.05737495422363281,840,1720320,683.9224191210005,1720320
61.0,231.665,2605,0.0011783723,0.004638672,1.3528284,-0.0019669707,1476.8883,0.056951701641082764,850,1740800,691.9494749430005,1740800
61.0,250.335,2442,0.00019340155,0.0,1.3378967,-0.00030152212,1482.1387,0.04151862859725952,860,1761280,700.0884424189999,1761280
61.0,240.42,2474,0.00017855453,0.00012207031,1.3340297,-0.0001232411,1495.0906,0.0463261604309082,870,1781760,708.0631286309999,1781760
61.0,244.28,2305,0.00070422946,0.0009765625,1.3321882,-0.00033562194,1512.124,0.04363894462585449,880,1802240,716.2579821950003,1802240
61.0,248.875,2600,0.0013455821,0.0043945312,1.320909,-0.0008320796,1556.762,0.04518008232116699,890,1822720,724.2604961810002,1822720
61.0,238.095,2480,7.75423e-05,0.0,1.3103173,-0.0001707041,1609.137,0.03976720571517944,900,1843200,732.4522425350006,1843200
61.0,249.8,2473,0.00012474721,0.0,1.2991314,7.1429677e-06,1655.1427,0.023952126502990723,910,1863680,740.5918597079999,1863680
61.0,238.205,2433,0.00076734484,0.0007324219,1.2944907,-0.00066342123,1493.258,0.045545876026153564,920,1884160,748.5053814840003,1884160
61.0,244.445,2650,0.00035876883,0.0,1.292041,0.00016742264,1618.5844,0.03598886728286743,930,1904640,756.5040166230001,1904640
61.0,244.66,2503,0.0017470014,0.013061523,1.2876726,-0.002220301,1612.8334,0.041892290115356445,940,1925120,764.6044056239998,1925120
61.0,248.98,2445,0.0020979128,0.011962891,1.2788863,-0.0017038293,1612.4272,0.045351505279541016,950,1945600,772.8733361430004,1945600
61.0,247.005,2491,0.00029789904,0.0,1.2721493,-0.00013399492,1505.8279,0.027880549430847168,960,1966080,781.1390073140001,1966080
61.0,250.505,2593,0.0007801355,0.0007324219,1.267449,1.9116676e-05,1696.8582,0.032971858978271484,970,1986560,789.2234617120002,1986560
61.0,254.03,2430,4.285796e-05,0.0,1.2555808,-3.3400866e-05,1686.3291,0.024840056896209717,980,2007040,797.3004969849999,2007040
61.0,253.92,2482,0.00016118676,0.0,1.2586844,-0.00012736145,1684.6387,0.02543175220489502,990,2027520,805.383800347,2027520
61.0,253.385,2512,0.0005332825,0.00012207031,1.2533698,0.00021880286,1694.625,0.02580791711807251,1000,2048000,813.5500759920005,2048000
61.0,241.97,2588,0.00016675775,0.0,1.2473034,0.0002081607,1589.9135,0.029540300369262695,1010,2068480,821.7068165860001,2068480
61.0,246.54,2475,0.00044235698,0.00024414062,1.2458054,0.00066569855,1628.9258,0.024290382862091064,1020,2088960,829.9449638209999,2088960
61.0,250.485,2479,0.001985129,0.013427734,1.2523851,-0.0009596423,1725.3005,0.023151814937591553,1030,2109440,837.9556840949999,2109440
61.0,256.025,2610,0.0009850886,0.0010986328,1.256608,0.0001529473,1707.0422,0.03445941209793091,1040,2129920,846.2002822209997,2129920
61.0,252.525,2409,0.0017032739,0.008422852,1.2421461,-0.0012101505,1692.3868,0.018096864223480225,1050,2150400,854.6292592010004,2150400
61.0,259.525,2685,0.004206299,0.048706055,1.2332071,-0.0018074979,1883.8911,0.03181278705596924,1060,2170880,862.6192233829997,2170880
61.0,257.88,2453,0.0017783092,0.0063476562,1.2125618,-0.00048203528,1792.3107,0.020645737648010254,1070,2191360,870.7955469620001,2191360
61.0,261.08,2652,0.00110513,0.0025634766,1.2019616,-0.0006311446,1776.8662,0.038341641426086426,1080,2211840,878.816777082,2211840
61.0,249.215,2523,0.0017912475,0.01159668,1.2137893,-0.0018623979,1780.878,0.017052531242370605,1090,2232320,887.085736088,2232320
61.0,246.09,2472,0.0023202798,0.013793945,1.2134335,-0.0012718486,1773.5902,0.028813958168029785,1100,2252800,895.251241981,2252800
61.0,246.01,2518,0.00021097521,0.0,1.209281,0.00030541822,1748.6167,0.02945035696029663,1110,2273280,903.4166261290002,2273280
61.0,253.235,2518,9.612729e-05,0.0,1.2056966,-3.1847885e-05,1724.4329,0.030550718307495117,1120,2293760,911.472233943,2293760
61.0,256.61,2480,0.00019243159,0.0,1.2000641,0.00016324283,1716.0281,0.03208291530609131,1130,2314240,919.7485825780004,2314240
61.0,244.915,2434,0.00020794659,0.0,1.1975502,-8.372868e-05,1818.5979,0.021291613578796387,1140,2334720,927.9444541090006,2334720
61.0,248.76,2445,0.0013905539,0.0041503906,1.1814752,-0.00055405276,1681.0983,0.024265587329864502,1150,2355200,936.0625800730004,2355200
61.0,254.02,2454,0.0014769325,0.011230469,1.1744683,-0.0022045071,1551.6368,0.013227343559265137,1160,2375680,944.3221552370005,2375680
61.0,244.795,2509,0.00087969436,0.0052490234,1.1634872,-0.00032709897,1648.1187,0.03070932626724243,1170,2396160,952.4960456810004,2396160
61.0,256.06,2409,0.00019915742,0.0,1.1543666,-0.00023957703,1894.64,0.017129838466644287,1180,2416640,960.6961235919998,2416640
61.0,259.015,2476,0.0076778205,0.107788086,1.1485113,-0.002483033,1787.4644,0.0060079097747802734,1190,2437120,968.8323582580006,2437120
61.0,260.53,2343,0.002564061,0.01953125,1.142922,-0.0015919486,1658.1135,0.04147917032241821,1200,2457600,977.1345152470003,2457600
61.0,254.185,2646,0.003526835,0.02709961,1.1310558,-0.0002940441,1851.1226,0.02066636085510254,1210,2478080,984.8567979380005,2478080
61.0,261.465,2691,0.00017837771,0.0,1.1137599,0.00029962618,1850.3934,0.018425583839416504,1220,2498560,992.7661657950002,2498560
61.0,264.25,2724,0.0010522173,0.00036621094,1.106876,-0.00061850017,1736.3223,0.0259668231010437,1230,2519040,1000.6728836820002,2519040
61.0,254.74,2434,0.00014062865,0.0,1.095978,-4.650127e-05,1768.5663,0.025785326957702637,1240,2539520,1008.7193187430003,2539520
61.0,257.2,2407,0.0011526126,0.0024414062,1.0820179,-0.00091612665,1702.1903,0.008103132247924805,1250,2560000,1016.7799883810003,2560000
61.0,255.63,2470,0.0021581724,0.015258789,1.0773965,-0.0009411605,1722.227,0.02080482244491577,1260,2580480,1024.9042859540004,2580480
61.0,249.52,2725,0.0006239002,0.0018310547,1.0748364,-0.00059209036,1686.9254,0.03290361166000366,1270,2600960,1032.8269742390003,2600960
61.0,253.625,2556,0.00024294417,0.0,1.0713298,0.00024331507,1648.5792,0.01654738187789917,1280,2621440,1040.6271165850003,2621440
61.0,260.325,2487,0.0017882783,0.0107421875,1.0665802,-0.00041404588,1756.9407,0.02937626838684082,1290,2641920,1048.7409368079998,2641920
61.0,252.84,2418,0.0008349668,0.001953125,1.0660111,-0.0008816952,1729.0706,0.010652303695678711,1300,2662400,1056.9230400140004,2662400
61.0,244.035,2674,0.00013396064,0.0,1.0681703,0.00017080155,1724.3733,0.024534523487091064,1310,2682880,1064.754213397,2682880
61.0,251.625,2462,0.00025828008,0.00012207031,1.0706222,3.328969e-06,1816.345,0.007345080375671387,1320,2703360,1073.001817884,2703360
61.0,252.015,2710,0.00022874036,0.0,1.0609102,6.9136746e-05,1722.9176,0.022188425064086914,1330,2723840,1081.063016395,2723840
61.0,239.705,2578,0.001780861,0.013427734,1.059565,-0.0009988361,1564.8448,0.022433936595916748,1340,2744320,1089.1153933770001,2744320
