eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
61.0,70.925,2167,0.00010345565,0.0,1.1425194,-0.000115547955,349.4511,0.21533262729644775,1450,2969600,1339.8017446739996,2969600
61.0,68.335,2314,8.606519e-05,0.0,1.1391306,-5.3140437e-05,334.63635,0.22574764490127563,1460,2990080,1349.143881815,2990080
61.0,71.975,2109,0.00010376636,0.0,1.1396829,-0.00016943217,320.28906,0.24162614345550537,1470,3010560,1358.664560653,3010560
61.0,72.765,2153,0.0002268843,0.0,1.140735,-1.9660212e-05,338.43478,0.23809731006622314,1480,3031040,1368.1964436550006,3031040
61.0,70.735,2172,0.0021659292,0.017700195,1.1285126,-0.0019832808,326.1607,0.19929265975952148,1490,3051520,1377.3215635670003,3051520
61.0,68.715,2054,8.15472e-05,0.0,1.1271813,-0.00018390079,307.51028,0.26017946004867554,1500,3072000,1387.0673602009992,3072000
61.0,68.405,2258,0.0004555668,0.00012207031,1.1287541,0.00016193523,344.77805,0.19687730073928833,1510,3092480,1396.453253779,3092480
61.0,67.755,2116,0.00018737584,0.0,1.1245686,-2.8600218e-05,297.4625,0.24903231859207153,1520,3112960,1405.9987620009997,3112960
61.0,69.365,2156,0.00040764347,0.0,1.1264718,-0.00035325426,318.9897,0.2155342698097229,1530,3133440,1416.1298668060008,3133440
61.0,70.11,2119,9.160334e-05,0.0,1.1314033,0.00014810002,315.39337,0.22952872514724731,1540,3153920,1425.8391534969996,3153920
61.0,67.805,1684,0.00015247565,0.0,1.1189498,0.0004097342,331.3978,0.197104811668396,1550,3174400,1436.1916735710001,3174400
61.0,68.715,1920,0.0011608476,0.0037841797,1.1126691,-0.0010345571,297.36874,0.2421126365661621,1560,3194880,1446.4133022040005,3194880
61.0,70.5,2135,0.0001592381,0.0,1.1107087,5.750575e-06,322.22284,0.23445677757263184,1570,3215360,1456.4021108199995,3215360
61.0,70.95,2226,0.00030405843,0.0,1.1002383,-0.0006631486,336.82162,0.17511409521102905,1580,3235840,1466.0866145060008,3235840
61.0,68.815,2331,0.0028153243,0.029418945,1.0863603,-0.0022388946,305.09573,0.19976454973220825,1590,3256320,1475.2499442530006,3256320
61.0,68.11,2204,0.0015009128,0.004638672,1.0766712,-0.0008325291,305.54004,0.2389622926712036,1600,3276800,1484.4965890250005,3276800
61.0,72.85,2216,0.002707924,0.026245117,1.0805253,-0.0018834681,314.88052,0.2707144618034363,1610,3297280,1493.8779486820004,3297280
61.0,66.745,2124,0.00013599564,0.0,1.0752444,-0.00016945128,296.3022,0.25244104862213135,1620,3317760,1503.313473667,3317760
61.0,66.84,2059,0.0003449742,0.0,1.0747738,5.7175886e-05,292.02698,0.27361541986465454,1630,3338240,1512.8248441409996,3338240
61.0,72.375,1975,0.00022780593,0.00012207031,1.0606717,-0.0001959345,299.5212,0.20384812355041504,1640,3358720,1522.7196556960007,3358720
61.0,70.155,2366,0.0012232099,0.0017089844,1.055178,0.00079549145,269.1554,0.26787084341049194,1650,3379200,1531.9249897179998,3379200
61.0,66.13,2072,0.0034547253,0.030151367,1.0510345,-0.0020111662,250.09059,0.21001267433166504,1660,3399680,1541.208913078999,3399680
61.0,70.005,2191,0.0015862341,0.009277344,1.0433742,-0.0009854736,253.32956,0.22325420379638672,1670,3420160,1550.6346374080003,3420160
61.0,66.495,2081,0.00029834535,0.0,1.0397432,0.0004597608,272.5755,0.224345862865448,1680,3440640,1559.9041847419994,3440640
61.0,68.12,2145,0.0018182612,0.0053710938,1.0406384,-0.0001545368,270.0827,0.20664727687835693,1690,3461120,1569.1871564949997,3461120
61.0,64.24,2300,0.00023762547,0.0,1.0443958,-0.00024052843,249.53522,0.2128283977508545,1700,3481600,1578.2601483710005,3481600
61.0,64.67,2113,0.0006277207,0.0008544922,1.0411985,-0.0007162872,263.70438,0.19895684719085693,1710,3502080,1588.0456793199992,3502080
61.0,64.645,2051,0.0019149542,0.012451172,1.0391866,-0.0019357594,268.56552,0.1884695291519165,1720,3522560,1597.9354995510002,3522560
61.0,63.28,2258,0.0015289435,0.0030517578,1.0327909,0.0012480408,211.78693,0.25980812311172485,1730,3543040,1607.5244630220004,3543040
61.0,66.145,1992,0.0024583754,0.02319336,1.0297818,-0.0009406273,243.79062,0.2126094102859497,1740,3563520,1617.1901161740007,3563520
61.0,65.705,1967,0.0014541594,0.0024414062,1.0280861,0.0006351472,239.54407,0.21825432777404785,1750,3584000,1626.7594785069996,3584000
61.0,65.735,2373,8.843854e-05,0.0,1.0194144,-0.0003730407,235.11855,0.2552657127380371,1760,3604480,1636.0971920280008,3604480
61.0,67.715,2162,0.00027421184,0.00012207031,1.0195861,-8.6463755e-05,222.82695,0.26261526346206665,1770,3624960,1645.6849848580005,3624960
61.0,63.71,2129,0.00074226153,0.00061035156,1.0200496,-0.00024547227,218.52507,0.21991205215454102,1780,3645440,1655.326788499,3645440
